timestamp,total_mb,used_mb,free_mb,available_mb,buff_cache_mb,used_pct
2026-01-27_15:07:13.545,515635,26547,220879,483733,268208,5.14
2026-01-27_15:07:14.596,515635,26553,220874,483727,268208,5.14
2026-01-27_15:07:15.645,515635,26576,220850,483704,268208,5.15
2026-01-27_15:07:16.697,515635,26560,220867,483720,268208,5.15
2026-01-27_15:07:17.747,515635,26549,220888,483742,268197,5.14
2026-01-27_15:07:18.792,515635,26572,220860,483714,268202,5.15
2026-01-27_15:07:19.841,515635,26582,220964,483818,268087,5.15
2026-01-27_15:07:20.893,515635,26572,220962,483816,268100,5.15
2026-01-27_15:07:21.942,515635,26603,220915,483769,268116,5.15
2026-01-27_15:07:22.993,515635,26559,220941,483795,268133,5.15
2026-01-27_15:07:24.044,515635,26557,220922,483776,268155,5.15
2026-01-27_15:07:25.097,515635,26548,220912,483766,268173,5.14
2026-01-27_15:07:26.143,515635,26555,220889,483742,268190,5.14
2026-01-27_15:07:27.190,515635,26546,220880,483734,268208,5.14
2026-01-27_15:07:28.243,515635,26559,220867,483721,268208,5.15
2026-01-27_15:07:29.296,515635,26560,220867,483720,268208,5.15
2026-01-27_15:07:30.348,515635,26536,220890,483744,268208,5.14
2026-01-27_15:07:31.397,515635,26540,220886,483740,268208,5.14
2026-01-27_15:07:32.446,515635,26529,220897,483751,268208,5.14
2026-01-27_15:07:33.494,515635,26540,220897,483751,268198,5.14
2026-01-27_15:07:34.539,515635,26557,220873,483727,268204,5.15
2026-01-27_15:07:35.587,515635,26531,221022,483876,268081,5.14
2026-01-27_15:07:36.635,515635,26546,220988,483842,268099,5.14
2026-01-27_15:07:37.687,515635,26575,220940,483794,268118,5.15
2026-01-27_15:07:38.737,515635,26617,220879,483733,268138,5.16
2026-01-27_15:07:39.789,515635,26614,220864,483718,268156,5.16
2026-01-27_15:07:40.837,515635,26615,220846,483700,268173,5.16
2026-01-27_15:07:41.886,515635,26618,220825,483679,268191,5.16
2026-01-27_15:07:42.935,515635,26620,220806,483660,268208,5.16
2026-01-27_15:07:43.987,515635,26575,220851,483705,268208,5.15
2026-01-27_15:07:45.040,515635,26551,220875,483729,268208,5.14
2026-01-27_15:07:46.091,515635,26544,220882,483736,268208,5.14
2026-01-27_15:07:47.139,515635,26532,220894,483748,268208,5.14
2026-01-27_15:07:48.187,515635,26553,220873,483727,268208,5.14
2026-01-27_15:07:49.235,515635,26583,220853,483707,268197,5.15
2026-01-27_15:07:50.282,515635,26603,220827,483681,268204,5.15
2026-01-27_15:07:51.328,515635,26605,220948,483802,268081,5.15
2026-01-27_15:07:52.379,515635,26560,220972,483826,268102,5.15
2026-01-27_15:07:53.424,515635,26562,220951,483805,268121,5.15
2026-01-27_15:07:54.470,515635,26525,220971,483825,268138,5.14
2026-01-27_15:07:55.518,515635,26503,220975,483829,268156,5.13
2026-01-27_15:07:56.566,515635,26493,220968,483821,268173,5.13
2026-01-27_15:07:57.612,515635,26480,220963,483817,268190,5.13
2026-01-27_15:07:58.656,515635,26535,220891,483745,268208,5.14
2026-01-27_15:07:59.704,515635,26550,220876,483730,268208,5.14
2026-01-27_15:08:00.756,515635,26531,220895,483749,268208,5.14
2026-01-27_15:08:01.808,515635,26521,220905,483759,268208,5.14
2026-01-27_15:08:02.857,515635,26552,220874,483728,268208,5.14
2026-01-27_15:08:03.906,515635,26577,220850,483704,268208,5.15
2026-01-27_15:08:04.957,515635,26581,220875,483729,268178,5.15
2026-01-27_15:08:06.008,515635,26230,221407,484261,267997,5.08
2026-01-27_15:08:07.057,515635,25164,222487,485341,267983,4.88
2026-01-27_15:08:08.105,515635,25207,222445,485299,267982,4.88
2026-01-27_15:08:09.155,515635,25579,222062,484916,267992,4.96
2026-01-27_15:08:10.204,515635,25625,222011,484864,267998,4.96
2026-01-27_15:08:11.255,515635,25979,221652,484506,268002,5.03
2026-01-27_15:08:12.302,515635,26196,221420,484273,268018,5.08
2026-01-27_15:08:13.354,515635,26437,221172,484026,268024,5.12
2026-01-27_15:08:14.402,515635,26481,221108,483962,268044,5.13
2026-01-27_15:08:15.446,515635,26555,221008,483862,268070,5.14
2026-01-27_15:08:16.493,515635,26546,221009,483863,268078,5.14
2026-01-27_15:08:17.546,515635,26514,221038,483891,268082,5.14
2026-01-27_15:08:18.594,515635,26504,221036,483890,268094,5.14
2026-01-27_15:08:19.645,515635,26499,221024,483878,268111,5.13
2026-01-27_15:08:20.698,515635,26537,220969,483822,268128,5.14
2026-01-27_15:08:21.745,515635,26531,220954,483807,268149,5.14
2026-01-27_15:08:22.795,515635,26500,220966,483820,268168,5.13
2026-01-27_15:08:23.840,515635,26502,220947,483801,268185,5.13
2026-01-27_15:08:24.884,515635,26521,220911,483765,268202,5.14
2026-01-27_15:08:25.935,515635,26543,220871,483725,268219,5.14
2026-01-27_15:08:26.985,515635,26525,220884,483738,268225,5.14
2026-01-27_15:08:28.034,515635,26525,220883,483737,268225,5.14
2026-01-27_15:08:29.083,515635,26518,220890,483744,268225,5.14
2026-01-27_15:08:30.129,515635,26529,220880,483734,268225,5.14
2026-01-27_15:08:31.180,515635,26520,220889,483743,268225,5.14
2026-01-27_15:08:32.228,515635,26499,220922,483776,268213,5.13
2026-01-27_15:08:33.277,515635,26508,220909,483763,268217,5.14
2026-01-27_15:08:34.329,515635,26502,220909,483763,268223,5.13
2026-01-27_15:08:35.377,515635,26499,221035,483889,268100,5.13
2026-01-27_15:08:36.426,515635,26514,221003,483857,268117,5.14
2026-01-27_15:08:37.475,515635,26531,220969,483823,268134,5.14
2026-01-27_15:08:38.525,515635,26534,220949,483803,268151,5.14
2026-01-27_15:08:39.575,515635,26557,220904,483758,268172,5.15
2026-01-27_15:08:40.625,515635,26536,220908,483761,268191,5.14
2026-01-27_15:08:41.672,515635,26535,220892,483745,268208,5.14
2026-01-27_15:08:42.719,515635,26540,220869,483723,268225,5.14
2026-01-27_15:08:43.772,515635,26527,220882,483736,268225,5.14
2026-01-27_15:08:44.824,515635,26541,220868,483722,268225,5.14
2026-01-27_15:08:45.875,515635,26512,220897,483751,268225,5.14
2026-01-27_15:08:46.924,515635,26573,220836,483690,268225,5.15
2026-01-27_15:08:47.972,515635,26588,220821,483675,268225,5.15
2026-01-27_15:08:49.023,515635,26583,220836,483690,268215,5.15
2026-01-27_15:08:50.073,515635,26584,220831,483685,268219,5.15
2026-01-27_15:08:51.125,515635,26586,220834,483688,268214,5.15
2026-01-27_15:08:52.174,515635,26583,220946,483800,268105,5.15
2026-01-27_15:08:53.225,515635,26608,220904,483758,268123,5.16
2026-01-27_15:08:54.275,515635,26638,220857,483711,268139,5.16
2026-01-27_15:08:55.327,515635,26626,220851,483705,268156,5.16
2026-01-27_15:08:56.374,515635,26619,220838,483691,268178,5.16
2026-01-27_15:08:57.426,515635,26623,220816,483670,268195,5.16
2026-01-27_15:08:58.475,515635,26609,220811,483665,268214,5.16
2026-01-27_15:08:59.520,515635,26589,220820,483674,268225,5.15
2026-01-27_15:09:00.569,515635,26618,220791,483645,268225,5.16
2026-01-27_15:09:01.621,515635,26629,220779,483633,268225,5.16
2026-01-27_15:09:02.670,515635,26629,220780,483634,268225,5.16
2026-01-27_15:09:03.721,515635,26613,220796,483650,268225,5.16
2026-01-27_15:09:04.770,515635,26605,220804,483658,268225,5.15
2026-01-27_15:09:05.816,515635,26590,220826,483680,268217,5.15
2026-01-27_15:09:06.862,515635,26580,220832,483686,268221,5.15
2026-01-27_15:09:07.914,515635,26583,220957,483811,268094,5.15
2026-01-27_15:09:08.964,515635,26578,220944,483798,268111,5.15
2026-01-27_15:09:10.013,515635,26545,220960,483814,268128,5.14
2026-01-27_15:09:11.063,515635,26572,220917,483771,268145,5.15
2026-01-27_15:09:12.109,515635,26546,220922,483776,268166,5.14
2026-01-27_15:09:13.159,515635,26537,220914,483768,268183,5.14
2026-01-27_15:09:14.209,515635,26527,220904,483758,268202,5.14
2026-01-27_15:09:15.257,515635,26541,220873,483727,268219,5.14
2026-01-27_15:09:16.308,515635,26572,220837,483691,268225,5.15
2026-01-27_15:09:17.361,515635,26594,220815,483669,268225,5.15
2026-01-27_15:09:18.413,515635,26562,220847,483701,268225,5.15
2026-01-27_15:09:19.462,515635,26585,220824,483678,268225,5.15
2026-01-27_15:09:20.508,515635,26548,220861,483715,268225,5.14
2026-01-27_15:09:21.558,515635,26553,220868,483722,268213,5.14
2026-01-27_15:09:22.603,515635,26527,220890,483744,268217,5.14
2026-01-27_15:09:23.649,515635,26546,220865,483719,268223,5.14
2026-01-27_15:09:24.697,515635,26523,221011,483865,268100,5.14
2026-01-27_15:09:25.747,515635,26516,221001,483855,268117,5.14
2026-01-27_15:09:26.796,515635,26520,220980,483834,268134,5.14
2026-01-27_15:09:27.844,515635,26551,220932,483786,268151,5.14
2026-01-27_15:09:28.890,515635,26577,220885,483739,268172,5.15
2026-01-27_15:09:29.936,515635,26594,220850,483704,268189,5.15
2026-01-27_15:09:30.983,515635,26586,220840,483694,268208,5.15
2026-01-27_15:09:32.030,515635,26540,220869,483723,268225,5.14
2026-01-27_15:09:33.076,515635,26567,220842,483696,268225,5.15
2026-01-27_15:09:34.127,515635,26573,220836,483690,268225,5.15
2026-01-27_15:09:35.178,515635,26551,220858,483712,268225,5.14
2026-01-27_15:09:36.225,515635,26565,220843,483697,268225,5.15
2026-01-27_15:09:37.277,515635,26531,220878,483732,268225,5.14
2026-01-27_15:09:38.328,515635,26536,220883,483737,268215,5.14
2026-01-27_15:09:39.377,515635,26555,220860,483714,268219,5.14
2026-01-27_15:09:40.425,515635,26525,220884,483738,268225,5.14
2026-01-27_15:09:41.477,515635,26559,220970,483824,268105,5.15
2026-01-27_15:09:42.524,515635,26565,220946,483800,268123,5.15
2026-01-27_15:09:43.572,515635,26573,220922,483776,268140,5.15
2026-01-27_15:09:44.619,515635,26607,220870,483724,268157,5.16
2026-01-27_15:09:45.670,515635,26590,220864,483718,268180,5.15
2026-01-27_15:09:46.721,515635,26568,220871,483725,268195,5.15
2026-01-27_15:09:47.770,515635,26588,220832,483686,268214,5.15
2026-01-27_15:09:48.818,515635,26606,220802,483656,268225,5.15
2026-01-27_15:09:49.870,515635,26576,220833,483687,268225,5.15
2026-01-27_15:09:50.921,515635,26525,220884,483738,268225,5.14
2026-01-27_15:09:51.971,515635,26541,220868,483722,268225,5.14
2026-01-27_15:09:53.019,515635,26548,220860,483714,268225,5.14
2026-01-27_15:09:54.070,515635,26588,220821,483675,268225,5.15
2026-01-27_15:09:55.122,515635,26576,220842,483696,268215,5.15
2026-01-27_15:09:56.172,515635,26603,220809,483663,268221,5.15
2026-01-27_15:09:57.225,515635,26595,220948,483802,268091,5.15
2026-01-27_15:09:58.274,515635,26551,220972,483826,268111,5.14
2026-01-27_15:09:59.320,515635,26529,220977,483831,268128,5.14
2026-01-27_15:10:00.367,515635,26555,220933,483787,268146,5.14
2026-01-27_15:10:01.416,515635,26579,220893,483747,268163,5.15
2026-01-27_15:10:02.467,515635,26623,220831,483685,268180,5.16
2026-01-27_15:10:03.520,515635,26583,220850,483704,268201,5.15
2026-01-27_15:10:04.571,515635,26569,220847,483701,268218,5.15
2026-01-27_15:10:05.618,515635,26611,220797,483651,268225,5.16
2026-01-27_15:10:06.671,515635,26577,220832,483686,268225,5.15
2026-01-27_15:10:07.725,515635,26580,220829,483683,268225,5.15
2026-01-27_15:10:08.775,515635,26587,220822,483676,268225,5.15
2026-01-27_15:10:09.825,515635,26578,220831,483685,268225,5.15
2026-01-27_15:10:10.876,515635,26575,220847,483702,268211,5.15
2026-01-27_15:10:11.927,515635,26568,220849,483703,268217,5.15
2026-01-27_15:10:12.976,515635,26549,220862,483716,268223,5.14
2026-01-27_15:10:14.027,515635,26565,220975,483829,268094,5.15
2026-01-27_15:10:15.078,515635,26537,220978,483832,268119,5.14
2026-01-27_15:10:16.124,515635,26560,220941,483795,268132,5.15
2026-01-27_15:10:17.171,515635,26529,220954,483808,268151,5.14
2026-01-27_15:10:18.218,515635,26531,220935,483789,268168,5.14
2026-01-27_15:10:19.270,515635,26549,220900,483754,268185,5.14
2026-01-27_15:10:20.321,515635,26582,220850,483704,268202,5.15
2026-01-27_15:10:21.373,515635,26583,220828,483682,268223,5.15
2026-01-27_15:10:22.422,515635,26627,220782,483636,268225,5.16
2026-01-27_15:10:23.473,515635,26632,220776,483631,268225,5.16
2026-01-27_15:10:24.523,515635,26650,220759,483613,268225,5.16
2026-01-27_15:10:25.569,515635,26601,220808,483662,268225,5.15
2026-01-27_15:10:26.623,515635,26608,220801,483655,268225,5.16
2026-01-27_15:10:27.674,515635,26590,220830,483684,268213,5.15
2026-01-27_15:10:28.725,515635,26595,220820,483674,268219,5.15
2026-01-27_15:10:29.777,515635,26567,220841,483695,268225,5.15
2026-01-27_15:10:30.827,515635,26573,220956,483810,268104,5.15
2026-01-27_15:10:31.876,515635,26577,220936,483790,268121,5.15
2026-01-27_15:10:32.925,515635,26595,220899,483753,268140,5.15
2026-01-27_15:10:33.972,515635,26590,220887,483741,268157,5.15
2026-01-27_15:10:35.020,515635,26544,220916,483770,268174,5.14
2026-01-27_15:10:36.069,515635,26534,220909,483763,268191,5.14
2026-01-27_15:10:37.121,515635,26537,220889,483743,268208,5.14
2026-01-27_15:10:38.172,515635,26577,220831,483686,268225,5.15
2026-01-27_15:10:39.220,515635,26560,220848,483702,268225,5.15
2026-01-27_15:10:40.267,515635,26592,220817,483671,268225,5.15
2026-01-27_15:10:41.317,515635,26588,220821,483675,268225,5.15
2026-01-27_15:10:42.363,515635,26600,220809,483663,268225,5.15
2026-01-27_15:10:43.413,515635,26586,220822,483676,268225,5.15
2026-01-27_15:10:44.461,515635,26638,220780,483635,268215,5.16
2026-01-27_15:10:45.512,515635,26674,220739,483593,268221,5.17
2026-01-27_15:10:46.564,515635,26660,220887,483741,268087,5.17
2026-01-27_15:10:47.613,515635,26654,220874,483728,268106,5.16
2026-01-27_15:10:48.664,515635,26615,220892,483746,268127,5.16
2026-01-27_15:10:49.711,515635,26634,220854,483708,268145,5.16
2026-01-27_15:10:50.758,515635,26618,220853,483707,268162,5.16
2026-01-27_15:10:51.804,515635,26631,220824,483678,268179,5.16
2026-01-27_15:10:52.852,515635,26621,220816,483670,268197,5.16
2026-01-27_15:10:53.901,515635,26598,220823,483677,268214,5.15
2026-01-27_15:10:54.952,515635,26566,220842,483696,268225,5.15
2026-01-27_15:10:55.998,515635,26575,220833,483688,268225,5.15
2026-01-27_15:10:57.050,515635,26581,220828,483682,268225,5.15
2026-01-27_15:10:58.096,515635,26555,220853,483708,268225,5.14
2026-01-27_15:10:59.149,515635,26574,220835,483689,268225,5.15
2026-01-27_15:11:00.201,515635,26596,220826,483681,268212,5.15
2026-01-27_15:11:01.251,515635,26200,221319,484173,268114,5.08
2026-01-27_15:11:02.303,515635,26174,221464,484317,267997,5.07
2026-01-27_15:11:03.354,515635,25165,222487,485341,267983,4.88
2026-01-27_15:11:04.401,515635,25233,222418,485272,267983,4.89
2026-01-27_15:11:05.448,515635,25590,222052,484906,267993,4.96
2026-01-27_15:11:06.494,515635,25798,221834,484687,268003,5.00
2026-01-27_15:11:07.545,515635,25894,221737,484591,268003,5.02
2026-01-27_15:11:08.595,515635,26143,221473,484326,268019,5.07
2026-01-27_15:11:09.648,515635,26371,221234,484088,268028,5.11
2026-01-27_15:11:10.698,515635,26451,221132,483986,268050,5.12
2026-01-27_15:11:11.746,515635,26502,221057,483911,268074,5.13
2026-01-27_15:11:12.792,515635,26537,221014,483868,268083,5.14
2026-01-27_15:11:13.841,515635,26518,221029,483883,268087,5.14
2026-01-27_15:11:14.891,515635,26535,221003,483857,268097,5.14
2026-01-27_15:11:15.937,515635,26531,220987,483841,268116,5.14
2026-01-27_15:11:16.986,515635,26523,220978,483832,268133,5.14
2026-01-27_15:11:18.034,515635,26537,220945,483799,268151,5.14
2026-01-27_15:11:19.082,515635,26561,220904,483758,268169,5.15
2026-01-27_15:11:20.128,515635,26526,220923,483777,268186,5.14
2026-01-27_15:11:21.180,515635,26543,220888,483742,268203,5.14
2026-01-27_15:11:22.228,515635,26574,220840,483694,268220,5.15
2026-01-27_15:11:23.279,515635,26562,220835,483689,268237,5.15
2026-01-27_15:11:24.330,515635,26543,220848,483703,268243,5.14
2026-01-27_15:11:25.383,515635,26600,220792,483646,268243,5.15
2026-01-27_15:11:26.435,515635,26578,220814,483668,268243,5.15
2026-01-27_15:11:27.486,515635,26573,220818,483673,268243,5.15
2026-01-27_15:11:28.536,515635,26590,220801,483655,268243,5.15
2026-01-27_15:11:29.585,515635,26572,220833,483687,268229,5.15
2026-01-27_15:11:30.630,515635,26596,220804,483658,268235,5.15
2026-01-27_15:11:31.681,515635,26603,220790,483644,268241,5.15
2026-01-27_15:11:32.729,515635,26594,220940,483794,268100,5.15
2026-01-27_15:11:33.780,515635,26614,220898,483752,268122,5.16
2026-01-27_15:11:34.830,515635,26620,220874,483728,268140,5.16
2026-01-27_15:11:35.879,515635,26634,220843,483697,268157,5.16
2026-01-27_15:11:36.927,515635,26625,220835,483689,268174,5.16
2026-01-27_15:11:37.975,515635,26650,220792,483646,268191,5.16
2026-01-27_15:11:39.021,515635,26653,220772,483626,268208,5.16
2026-01-27_15:11:40.071,515635,26629,220776,483630,268230,5.16
2026-01-27_15:11:41.122,515635,26611,220780,483634,268243,5.16
2026-01-27_15:11:42.173,515635,26656,220735,483589,268243,5.16
2026-01-27_15:11:43.224,515635,26649,220742,483596,268243,5.16
2026-01-27_15:11:44.275,515635,26653,220738,483592,268243,5.16
2026-01-27_15:11:45.327,515635,26664,220727,483581,268243,5.17
2026-01-27_15:11:46.377,515635,26650,220741,483595,268243,5.16
2026-01-27_15:11:47.424,515635,26651,220752,483606,268231,5.16
2026-01-27_15:11:48.473,515635,26630,220767,483621,268237,5.16
2026-01-27_15:11:49.523,515635,26612,220781,483636,268241,5.16
2026-01-27_15:11:50.572,515635,26627,220897,483751,268110,5.16
2026-01-27_15:11:51.624,515635,26623,220884,483738,268127,5.16
2026-01-27_15:11:52.673,515635,26623,220865,483719,268146,5.16
2026-01-27_15:11:53.723,515635,26640,220831,483685,268163,5.16
2026-01-27_15:11:54.769,515635,26699,220756,483610,268180,5.17
2026-01-27_15:11:55.814,515635,26684,220753,483607,268197,5.17
2026-01-27_15:11:56.863,515635,26662,220758,483612,268214,5.17
2026-01-27_15:11:57.910,515635,26635,220763,483617,268236,5.16
2026-01-27_15:11:58.959,515635,26657,220734,483589,268243,5.16
2026-01-27_15:12:00.014,515635,26633,220759,483613,268243,5.16
2026-01-27_15:12:01.066,515635,26614,220777,483632,268243,5.16
2026-01-27_15:12:02.118,515635,26615,220776,483631,268243,5.16
2026-01-27_15:12:03.165,515635,26634,220757,483611,268243,5.16
2026-01-27_15:12:04.215,515635,26622,220783,483637,268229,5.16
2026-01-27_15:12:05.266,515635,26624,220777,483631,268233,5.16
2026-01-27_15:12:06.317,515635,26591,220804,483659,268239,5.15
2026-01-27_15:12:07.368,515635,26577,220960,483814,268097,5.15
2026-01-27_15:12:08.419,515635,26588,220930,483784,268116,5.15
2026-01-27_15:12:09.469,515635,26593,220906,483760,268134,5.15
2026-01-27_15:12:10.516,515635,26606,220876,483731,268152,5.15
2026-01-27_15:12:11.563,515635,26611,220854,483708,268169,5.16
2026-01-27_15:12:12.615,515635,26648,220801,483655,268186,5.16
2026-01-27_15:12:13.667,515635,26604,220823,483677,268207,5.15
2026-01-27_15:12:14.716,515635,26586,220824,483678,268224,5.15
2026-01-27_15:12:15.765,515635,26597,220795,483649,268242,5.15
2026-01-27_15:12:16.811,515635,26619,220772,483626,268243,5.16
2026-01-27_15:12:17.863,515635,26626,220765,483619,268243,5.16
2026-01-27_15:12:18.916,515635,26630,220762,483616,268243,5.16
2026-01-27_15:12:19.961,515635,26608,220783,483638,268243,5.16
2026-01-27_15:12:21.015,515635,26558,220833,483687,268243,5.15
2026-01-27_15:12:22.066,515635,26513,220891,483745,268231,5.14
2026-01-27_15:12:23.114,515635,26521,220878,483732,268235,5.14
2026-01-27_15:12:24.163,515635,26479,220914,483768,268241,5.13
2026-01-27_15:12:25.214,515635,26492,221036,483890,268106,5.13
2026-01-27_15:12:26.261,515635,26505,221006,483860,268123,5.14
2026-01-27_15:12:27.311,515635,26514,220980,483834,268140,5.14
2026-01-27_15:12:28.355,515635,26497,220980,483834,268157,5.13
2026-01-27_15:12:29.406,515635,26542,220918,483772,268175,5.14
2026-01-27_15:12:30.455,515635,26540,220898,483753,268196,5.14
2026-01-27_15:12:31.506,515635,26514,220905,483760,268214,5.14
2026-01-27_15:12:32.555,515635,26493,220909,483764,268231,5.13
2026-01-27_15:12:33.605,515635,26482,220909,483764,268243,5.13
2026-01-27_15:12:34.655,515635,26519,220872,483727,268243,5.14
2026-01-27_15:12:35.703,515635,26514,220877,483731,268243,5.14
2026-01-27_15:12:36.755,515635,26547,220844,483699,268243,5.14
2026-01-27_15:12:37.807,515635,26547,220844,483698,268243,5.14
2026-01-27_15:12:38.858,515635,26554,220837,483691,268243,5.14
2026-01-27_15:12:39.905,515635,26565,220835,483690,268233,5.15
2026-01-27_15:12:40.952,515635,26598,220799,483654,268237,5.15
2026-01-27_15:12:42.000,515635,26560,220867,483722,268207,5.15
2026-01-27_15:12:43.051,515635,26560,220962,483816,268112,5.15
2026-01-27_15:12:44.098,515635,26554,220951,483805,268129,5.14
2026-01-27_15:12:45.148,515635,26570,220918,483772,268146,5.15
2026-01-27_15:12:46.197,515635,26557,220911,483765,268166,5.15
2026-01-27_15:12:47.248,515635,26602,220848,483702,268184,5.15
2026-01-27_15:12:48.296,515635,26626,220805,483659,268203,5.16
2026-01-27_15:12:49.345,515635,26682,220732,483586,268220,5.17
2026-01-27_15:12:50.393,515635,26731,220669,483520,268234,5.18
2026-01-27_15:12:51.442,515635,26784,220609,483462,268242,5.19
2026-01-27_15:12:52.490,515635,26783,220608,483463,268243,5.19
2026-01-27_15:12:53.537,515635,26810,220584,483435,268240,5.19
2026-01-27_15:12:54.585,515635,26799,220594,483446,268241,5.19
2026-01-27_15:12:55.632,515635,26824,220566,483421,268243,5.20
2026-01-27_15:12:56.678,515635,26759,220649,483501,268226,5.18
2026-01-27_15:12:57.727,515635,26750,220650,483503,268234,5.18
2026-01-27_15:12:58.772,515635,26766,220629,483484,268239,5.19
2026-01-27_15:12:59.822,515635,26722,220811,483666,268101,5.18
2026-01-27_15:13:00.871,515635,26734,220782,483636,268118,5.18
2026-01-27_15:13:01.923,515635,26765,220729,483584,268139,5.19
2026-01-27_15:13:02.973,515635,26800,220676,483531,268158,5.19
2026-01-27_15:13:04.021,515635,26793,220666,483521,268175,5.19
2026-01-27_15:13:05.069,515635,26805,220637,483491,268192,5.19
2026-01-27_15:13:06.119,515635,26828,220597,483452,268209,5.20
2026-01-27_15:13:07.167,515635,26817,220590,483445,268226,5.20
2026-01-27_15:13:08.215,515635,26856,220534,483389,268243,5.20
2026-01-27_15:13:09.268,515635,26877,220514,483368,268243,5.21
2026-01-27_15:13:10.321,515635,26895,220495,483350,268243,5.21
2026-01-27_15:13:11.373,515635,26901,220490,483345,268243,5.21
2026-01-27_15:13:12.425,515635,26954,220437,483292,268243,5.22
2026-01-27_15:13:13.477,515635,26954,220437,483291,268243,5.22
2026-01-27_15:13:14.527,515635,26935,220465,483320,268233,5.22
2026-01-27_15:13:15.578,515635,26946,220451,483305,268237,5.22
2026-01-27_15:13:16.623,515635,26855,220536,483390,268243,5.20
2026-01-27_15:13:17.676,515635,26795,220727,483582,268112,5.19
2026-01-27_15:13:18.724,515635,26790,220715,483569,268129,5.19
2026-01-27_15:13:19.774,515635,26781,220706,483561,268146,5.19
2026-01-27_15:13:20.821,515635,26747,220723,483578,268163,5.18
2026-01-27_15:13:21.873,515635,26735,220719,483573,268180,5.18
2026-01-27_15:13:22.925,515635,26686,220746,483600,268202,5.17
2026-01-27_15:13:23.975,515635,26708,220707,483561,268219,5.17
2026-01-27_15:13:25.021,515635,26712,220685,483540,268238,5.18
2026-01-27_15:13:26.067,515635,26778,220613,483468,268243,5.19
2026-01-27_15:13:27.115,515635,26797,220594,483448,268243,5.19
2026-01-27_15:13:28.166,515635,26774,220616,483471,268243,5.19
2026-01-27_15:13:29.217,515635,26772,220618,483473,268243,5.19
2026-01-27_15:13:30.269,515635,26724,220667,483522,268243,5.18
2026-01-27_15:13:31.317,515635,26742,220662,483517,268230,5.18
2026-01-27_15:13:32.367,515635,26796,220603,483458,268235,5.19
2026-01-27_15:13:33.413,515635,26771,220624,483478,268239,5.19
2026-01-27_15:13:34.464,515635,26775,220758,483612,268101,5.19
2026-01-27_15:13:35.511,515635,26745,220771,483626,268118,5.18
2026-01-27_15:13:36.561,515635,26747,220752,483607,268135,5.18
2026-01-27_15:13:37.612,515635,26748,220730,483585,268156,5.18
2026-01-27_15:13:38.663,515635,26743,220717,483572,268173,5.18
2026-01-27_15:13:39.712,515635,26640,220802,483656,268192,5.16
2026-01-27_15:13:40.759,515635,26660,220765,483619,268209,5.17
2026-01-27_15:13:41.806,515635,26648,220760,483615,268226,5.16
2026-01-27_15:13:42.853,515635,26620,220771,483626,268243,5.16
2026-01-27_15:13:43.905,515635,26632,220758,483613,268243,5.16
2026-01-27_15:13:44.956,515635,26638,220753,483608,268243,5.16
2026-01-27_15:13:46.007,515635,26630,220761,483616,268243,5.16
2026-01-27_15:13:47.060,515635,26619,220771,483626,268243,5.16
2026-01-27_15:13:48.112,515635,26626,220764,483619,268243,5.16
2026-01-27_15:13:49.159,515635,26633,220770,483625,268231,5.16
2026-01-27_15:13:50.209,515635,26643,220753,483608,268237,5.16
2026-01-27_15:13:51.258,515635,26630,220763,483617,268241,5.16
2026-01-27_15:13:52.308,515635,26618,220910,483764,268107,5.16
2026-01-27_15:13:53.361,515635,26611,220896,483750,268128,5.16
2026-01-27_15:13:54.413,515635,26614,220875,483730,268145,5.16
2026-01-27_15:13:55.460,515635,26608,220863,483717,268163,5.16
2026-01-27_15:13:56.508,515635,26609,220845,483699,268181,5.16
2026-01-27_15:13:57.553,515635,26618,220818,483673,268198,5.16
2026-01-27_15:13:58.605,515635,26661,220758,483613,268215,5.17
2026-01-27_15:13:59.654,515635,26629,220769,483624,268236,5.16
2026-01-27_15:14:00.703,515635,26616,220774,483629,268243,5.16
2026-01-27_15:14:01.752,515635,26609,220782,483637,268243,5.16
2026-01-27_15:14:02.803,515635,26616,220774,483629,268243,5.16
2026-01-27_15:14:03.857,515635,26617,220774,483629,268243,5.16
2026-01-27_15:14:04.908,515635,26643,220747,483602,268243,5.16
2026-01-27_15:14:05.955,515635,26644,220760,483615,268230,5.16
2026-01-27_15:14:07.009,515635,26327,221116,483970,268191,5.10
2026-01-27_15:14:08.060,515635,26285,221351,484206,267997,5.09
2026-01-27_15:14:09.109,515635,25210,222440,485295,267983,4.88
2026-01-27_15:14:10.158,515635,24987,222664,485519,267983,4.84
2026-01-27_15:14:11.209,515635,25260,222380,485235,267993,4.89
2026-01-27_15:14:12.260,515635,25594,222046,484901,267993,4.96
2026-01-27_15:14:13.312,515635,25968,221662,484517,268003,5.03
2026-01-27_15:14:14.359,515635,26138,221476,484331,268019,5.06
2026-01-27_15:14:15.411,515635,26460,221151,484005,268023,5.13
2026-01-27_15:14:16.463,515635,26563,221028,483882,268043,5.15
2026-01-27_15:14:17.513,515635,26616,220951,483805,268067,5.16
2026-01-27_15:14:18.563,515635,26643,220906,483761,268085,5.16
2026-01-27_15:14:19.614,515635,26660,220883,483737,268091,5.17
2026-01-27_15:14:20.664,515635,26706,220832,483687,268095,5.17
2026-01-27_15:14:21.713,515635,26683,220839,483694,268111,5.17
2026-01-27_15:14:22.762,515635,26679,220827,483681,268128,5.17
