timestamp,cpu_id,user_pct,system_pct,idle_pct,iowait_pct
2026-01-27_15:13:24.583,cpu19,1.72,.49,97.78,0
2026-01-27_15:13:24.583,cpu20,1.59,.46,97.93,0
2026-01-27_15:13:24.583,cpu21,1.47,.46,98.06,0
2026-01-27_15:13:24.583,cpu22,1.36,.46,98.16,0
2026-01-27_15:13:24.583,cpu23,1.63,.46,97.89,0
2026-01-27_15:13:24.583,cpu24,2.24,.46,97.28,0
2026-01-27_15:13:24.583,cpu25,1.74,.45,97.80,0
2026-01-27_15:13:24.583,cpu26,1.85,.45,97.68,0
2026-01-27_15:13:24.583,cpu27,1.41,.44,98.13,0
2026-01-27_15:13:24.583,cpu28,1.05,.44,98.50,0
2026-01-27_15:13:24.583,cpu29,1.30,.43,98.25,0
2026-01-27_15:13:24.583,cpu30,1.17,.44,98.38,0
2026-01-27_15:13:24.583,cpu31,1.14,.43,98.41,0
2026-01-27_15:13:24.583,cpu32,1.98,.61,97.39,0
2026-01-27_15:13:24.583,cpu33,1.36,.52,98.11,0
2026-01-27_15:13:24.583,cpu34,1.06,.50,98.43,0
2026-01-27_15:13:24.583,cpu35,1.07,.49,98.42,0
2026-01-27_15:13:24.583,cpu36,1.02,.47,98.50,0
2026-01-27_15:13:24.583,cpu37,.98,.46,98.55,0
2026-01-27_15:13:24.583,cpu38,1.06,.47,98.46,0
2026-01-27_15:13:24.583,cpu39,.96,.47,98.56,0
2026-01-27_15:13:24.583,cpu40,.95,.47,98.56,0
2026-01-27_15:13:24.583,cpu41,1.18,.50,98.30,0
2026-01-27_15:13:24.583,cpu42,1.09,.48,98.42,0
2026-01-27_15:13:24.583,cpu43,.99,.46,98.53,0
2026-01-27_15:13:24.583,cpu44,.91,.45,98.62,0
2026-01-27_15:13:24.583,cpu45,.99,.45,98.54,0
2026-01-27_15:13:24.583,cpu46,.93,.45,98.60,0
2026-01-27_15:13:24.583,cpu47,.94,.44,98.60,0
2026-01-27_15:13:24.583,cpu48,2.71,.61,96.66,0
2026-01-27_15:13:24.583,cpu49,1.58,.54,97.86,0
2026-01-27_15:13:24.583,cpu50,1.37,.51,98.11,0
2026-01-27_15:13:24.583,cpu51,1.25,.49,98.24,0
2026-01-27_15:13:24.583,cpu52,1.19,.48,98.31,0
2026-01-27_15:13:24.583,cpu53,1.16,.48,98.35,0
2026-01-27_15:13:24.583,cpu54,1.18,.47,98.33,0
2026-01-27_15:13:24.583,cpu55,1.11,.46,98.41,0
2026-01-27_15:13:24.583,cpu56,1.10,.44,98.44,0
2026-01-27_15:13:24.583,cpu57,1.13,.46,98.40,0
2026-01-27_15:13:24.583,cpu58,1.09,.44,98.45,0
2026-01-27_15:13:24.583,cpu59,1.08,.45,98.46,0
2026-01-27_15:13:24.583,cpu60,1.09,.44,98.46,0
2026-01-27_15:13:24.583,cpu61,1.09,.46,98.44,0
2026-01-27_15:13:24.583,cpu62,1.10,.44,98.44,0
2026-01-27_15:13:24.583,cpu63,1.09,.44,98.46,0
2026-01-27_15:13:24.583,cpu64,1.19,.57,98.23,0
2026-01-27_15:13:24.583,cpu65,.97,.54,98.48,0
2026-01-27_15:13:24.583,cpu66,.88,.47,98.64,0
2026-01-27_15:13:24.583,cpu67,.90,.48,98.60,0
2026-01-27_15:13:24.583,cpu68,.81,.50,98.68,0
2026-01-27_15:13:24.583,cpu69,.82,.45,98.72,0
2026-01-27_15:13:24.583,cpu70,.80,.45,98.73,0
2026-01-27_15:13:24.583,cpu71,.79,.44,98.75,0
2026-01-27_15:13:24.583,cpu72,.79,.42,98.78,0
2026-01-27_15:13:24.583,cpu73,.82,.44,98.72,0
2026-01-27_15:13:24.583,cpu74,.77,.43,98.79,0
2026-01-27_15:13:24.583,cpu75,.78,.43,98.77,0
2026-01-27_15:13:24.583,cpu76,.78,.41,98.79,0
2026-01-27_15:13:24.583,cpu77,.78,.41,98.80,0
2026-01-27_15:13:24.583,cpu78,.77,.43,98.78,0
2026-01-27_15:13:24.583,cpu79,.81,.41,98.77,0
2026-01-27_15:13:24.583,cpu80,2.94,.45,96.60,0
2026-01-27_15:13:24.583,cpu81,1.62,.44,97.92,0
2026-01-27_15:13:24.583,cpu82,1.59,.44,97.96,0
2026-01-27_15:13:24.583,cpu83,1.32,.43,98.23,0
2026-01-27_15:13:24.583,cpu84,1.11,.44,98.44,0
2026-01-27_15:13:24.583,cpu85,1.17,.41,98.40,0
2026-01-27_15:13:24.583,cpu86,1.18,.41,98.40,0
2026-01-27_15:13:24.583,cpu87,1.28,.42,98.29,0
2026-01-27_15:13:24.583,cpu88,1.92,.42,97.65,0
2026-01-27_15:13:24.583,cpu89,1.57,.42,98.00,0
2026-01-27_15:13:24.583,cpu90,1.69,.44,97.85,0
2026-01-27_15:13:24.583,cpu91,1.36,.43,98.20,0
2026-01-27_15:13:24.583,cpu92,.92,.42,98.65,0
2026-01-27_15:13:24.583,cpu93,1.12,.45,98.41,0
2026-01-27_15:13:24.583,cpu94,1.03,.46,98.50,0
2026-01-27_15:13:24.583,cpu95,1.10,.42,98.47,0
2026-01-27_15:13:24.583,cpu96,1.11,.46,98.41,0
2026-01-27_15:13:24.583,cpu97,.98,.44,98.57,0
2026-01-27_15:13:24.583,cpu98,.86,.47,98.66,0
2026-01-27_15:13:24.583,cpu99,.87,.44,98.67,0
2026-01-27_15:13:24.583,cpu100,.87,.43,98.68,0
2026-01-27_15:13:24.583,cpu101,.83,.45,98.70,0
2026-01-27_15:13:24.583,cpu102,.85,.43,98.70,0
2026-01-27_15:13:24.583,cpu103,.84,.42,98.72,0
2026-01-27_15:13:24.583,cpu104,.83,.43,98.73,0
2026-01-27_15:13:24.583,cpu105,.85,.42,98.72,0
2026-01-27_15:13:24.583,cpu106,.80,.42,98.77,0
2026-01-27_15:13:24.583,cpu107,.84,.44,98.70,0
2026-01-27_15:13:24.583,cpu108,.84,.42,98.72,0
2026-01-27_15:13:24.583,cpu109,.89,.43,98.67,0
2026-01-27_15:13:24.583,cpu110,.84,.42,98.72,0
2026-01-27_15:13:24.583,cpu111,.83,.43,98.73,0
2026-01-27_15:13:24.583,cpu112,1.34,.44,98.20,0
2026-01-27_15:13:24.583,cpu113,1.11,.44,98.43,0
2026-01-27_15:13:24.583,cpu114,1.03,.44,98.51,0
2026-01-27_15:13:24.583,cpu115,1.02,.44,98.53,0
2026-01-27_15:13:24.583,cpu116,1.02,.43,98.53,0
2026-01-27_15:13:24.583,cpu117,.97,.43,98.58,0
2026-01-27_15:13:24.583,cpu118,1.02,.42,98.55,0
2026-01-27_15:13:24.583,cpu119,1.02,.42,98.55,0
2026-01-27_15:13:24.583,cpu120,1.01,.42,98.56,0
2026-01-27_15:13:24.583,cpu121,1.00,.45,98.54,0
2026-01-27_15:13:24.583,cpu122,.97,.42,98.59,0
2026-01-27_15:13:24.583,cpu123,.99,.43,98.57,0
2026-01-27_15:13:24.583,cpu124,1.02,.41,98.55,0
2026-01-27_15:13:24.583,cpu125,.99,.44,98.56,0
2026-01-27_15:13:24.583,cpu126,.97,.44,98.58,0
2026-01-27_15:13:24.583,cpu127,1.01,.44,98.53,0
2026-01-27_15:13:32.815,cpu,1.19,.46,98.33,0
2026-01-27_15:13:32.815,cpu0,2.82,1.54,95.62,0
2026-01-27_15:13:32.815,cpu1,1.28,.55,98.15,0
2026-01-27_15:13:32.815,cpu2,1.32,.54,98.12,0
2026-01-27_15:13:32.815,cpu3,1.23,.52,98.23,0
2026-01-27_15:13:32.815,cpu4,1.06,.53,98.39,0
2026-01-27_15:13:32.815,cpu5,1.11,.50,98.38,0
2026-01-27_15:13:32.815,cpu6,1.13,.47,98.39,0
2026-01-27_15:13:32.815,cpu7,1.06,.46,98.46,0
2026-01-27_15:13:32.815,cpu8,1.02,.45,98.51,0
2026-01-27_15:13:32.815,cpu9,.93,.44,98.61,0
2026-01-27_15:13:32.815,cpu10,.98,.45,98.55,0
2026-01-27_15:13:32.815,cpu11,.97,.44,98.58,0
2026-01-27_15:13:32.815,cpu12,.98,.43,98.57,0
2026-01-27_15:13:32.815,cpu13,1.00,.45,98.54,0
2026-01-27_15:13:32.815,cpu14,.99,.45,98.54,0
2026-01-27_15:13:32.815,cpu15,1.03,.44,98.52,0
2026-01-27_15:13:32.815,cpu16,4.42,.56,95.01,0
2026-01-27_15:13:32.815,cpu17,2.28,.53,97.17,0
2026-01-27_15:13:32.815,cpu18,2.07,.50,97.41,0
2026-01-27_15:13:32.815,cpu19,1.72,.49,97.78,0
2026-01-27_15:13:32.815,cpu20,1.59,.46,97.93,0
2026-01-27_15:13:32.815,cpu21,1.47,.46,98.06,0
2026-01-27_15:13:32.815,cpu22,1.36,.46,98.16,0
2026-01-27_15:13:32.815,cpu23,1.63,.46,97.89,0
2026-01-27_15:13:32.815,cpu24,2.24,.46,97.28,0
2026-01-27_15:13:32.815,cpu25,1.74,.45,97.80,0
2026-01-27_15:13:32.815,cpu26,1.85,.45,97.68,0
2026-01-27_15:13:32.815,cpu27,1.41,.44,98.13,0
2026-01-27_15:13:32.815,cpu28,1.05,.44,98.50,0
2026-01-27_15:13:32.815,cpu29,1.30,.43,98.25,0
2026-01-27_15:13:32.815,cpu30,1.17,.44,98.38,0
2026-01-27_15:13:32.815,cpu31,1.14,.43,98.41,0
2026-01-27_15:13:32.815,cpu32,1.98,.61,97.39,0
2026-01-27_15:13:32.815,cpu33,1.36,.52,98.11,0
2026-01-27_15:13:32.815,cpu34,1.06,.50,98.43,0
2026-01-27_15:13:32.815,cpu35,1.07,.49,98.42,0
2026-01-27_15:13:32.815,cpu36,1.02,.47,98.50,0
2026-01-27_15:13:32.815,cpu37,.98,.46,98.55,0
2026-01-27_15:13:32.815,cpu38,1.06,.47,98.46,0
2026-01-27_15:13:32.815,cpu39,.96,.47,98.56,0
2026-01-27_15:13:32.815,cpu40,.95,.47,98.56,0
2026-01-27_15:13:32.815,cpu41,1.18,.50,98.30,0
2026-01-27_15:13:32.815,cpu42,1.09,.48,98.42,0
2026-01-27_15:13:32.815,cpu43,.99,.46,98.53,0
2026-01-27_15:13:32.815,cpu44,.91,.45,98.62,0
2026-01-27_15:13:32.815,cpu45,.99,.45,98.54,0
2026-01-27_15:13:32.815,cpu46,.93,.45,98.60,0
2026-01-27_15:13:32.815,cpu47,.94,.44,98.60,0
2026-01-27_15:13:32.815,cpu48,2.71,.61,96.66,0
2026-01-27_15:13:32.815,cpu49,1.58,.54,97.86,0
2026-01-27_15:13:32.815,cpu50,1.37,.51,98.11,0
2026-01-27_15:13:32.815,cpu51,1.25,.49,98.24,0
2026-01-27_15:13:32.815,cpu52,1.19,.48,98.31,0
2026-01-27_15:13:32.815,cpu53,1.16,.48,98.35,0
2026-01-27_15:13:32.815,cpu54,1.18,.47,98.33,0
2026-01-27_15:13:32.815,cpu55,1.11,.46,98.41,0
2026-01-27_15:13:32.815,cpu56,1.10,.44,98.44,0
2026-01-27_15:13:32.815,cpu57,1.13,.46,98.40,0
2026-01-27_15:13:32.815,cpu58,1.09,.44,98.45,0
2026-01-27_15:13:32.815,cpu59,1.08,.45,98.46,0
2026-01-27_15:13:32.815,cpu60,1.09,.44,98.46,0
2026-01-27_15:13:32.815,cpu61,1.09,.46,98.44,0
2026-01-27_15:13:32.815,cpu62,1.10,.44,98.44,0
2026-01-27_15:13:32.815,cpu63,1.09,.44,98.46,0
2026-01-27_15:13:32.815,cpu64,1.19,.57,98.23,0
2026-01-27_15:13:32.815,cpu65,.97,.54,98.48,0
2026-01-27_15:13:32.815,cpu66,.88,.47,98.64,0
2026-01-27_15:13:32.815,cpu67,.90,.48,98.60,0
2026-01-27_15:13:32.815,cpu68,.81,.50,98.68,0
2026-01-27_15:13:32.815,cpu69,.82,.45,98.72,0
2026-01-27_15:13:32.815,cpu70,.80,.45,98.73,0
2026-01-27_15:13:32.815,cpu71,.79,.44,98.75,0
2026-01-27_15:13:32.815,cpu72,.79,.42,98.78,0
2026-01-27_15:13:32.815,cpu73,.82,.44,98.72,0
2026-01-27_15:13:32.815,cpu74,.77,.43,98.79,0
2026-01-27_15:13:32.815,cpu75,.78,.43,98.77,0
2026-01-27_15:13:32.815,cpu76,.78,.41,98.79,0
2026-01-27_15:13:32.815,cpu77,.78,.41,98.80,0
2026-01-27_15:13:32.815,cpu78,.77,.43,98.78,0
2026-01-27_15:13:32.815,cpu79,.81,.41,98.77,0
2026-01-27_15:13:32.815,cpu80,2.94,.45,96.60,0
2026-01-27_15:13:32.815,cpu81,1.62,.44,97.92,0
2026-01-27_15:13:32.815,cpu82,1.59,.44,97.96,0
2026-01-27_15:13:32.815,cpu83,1.32,.43,98.23,0
2026-01-27_15:13:32.815,cpu84,1.11,.44,98.44,0
2026-01-27_15:13:32.815,cpu85,1.17,.41,98.40,0
2026-01-27_15:13:32.815,cpu86,1.18,.41,98.40,0
2026-01-27_15:13:32.815,cpu87,1.28,.42,98.29,0
2026-01-27_15:13:32.815,cpu88,1.92,.42,97.65,0
2026-01-27_15:13:32.815,cpu89,1.57,.42,98.00,0
2026-01-27_15:13:32.815,cpu90,1.69,.44,97.85,0
2026-01-27_15:13:32.815,cpu91,1.36,.43,98.20,0
2026-01-27_15:13:32.815,cpu92,.92,.42,98.65,0
2026-01-27_15:13:32.815,cpu93,1.12,.45,98.41,0
2026-01-27_15:13:32.815,cpu94,1.03,.46,98.50,0
2026-01-27_15:13:32.815,cpu95,1.10,.42,98.47,0
2026-01-27_15:13:32.815,cpu96,1.11,.46,98.41,0
2026-01-27_15:13:32.815,cpu97,.98,.44,98.57,0
2026-01-27_15:13:32.815,cpu98,.86,.47,98.66,0
2026-01-27_15:13:32.815,cpu99,.87,.44,98.67,0
2026-01-27_15:13:32.815,cpu100,.87,.43,98.68,0
2026-01-27_15:13:32.815,cpu101,.83,.45,98.70,0
2026-01-27_15:13:32.815,cpu102,.85,.43,98.70,0
2026-01-27_15:13:32.815,cpu103,.84,.42,98.72,0
2026-01-27_15:13:32.815,cpu104,.83,.43,98.73,0
2026-01-27_15:13:32.815,cpu105,.85,.42,98.72,0
2026-01-27_15:13:32.815,cpu106,.80,.42,98.77,0
2026-01-27_15:13:32.815,cpu107,.84,.44,98.70,0
2026-01-27_15:13:32.815,cpu108,.84,.42,98.72,0
2026-01-27_15:13:32.815,cpu109,.89,.43,98.67,0
2026-01-27_15:13:32.815,cpu110,.84,.42,98.72,0
2026-01-27_15:13:32.815,cpu111,.83,.43,98.73,0
2026-01-27_15:13:32.815,cpu112,1.34,.44,98.20,0
2026-01-27_15:13:32.815,cpu113,1.11,.44,98.43,0
2026-01-27_15:13:32.815,cpu114,1.03,.44,98.51,0
2026-01-27_15:13:32.815,cpu115,1.02,.44,98.53,0
2026-01-27_15:13:32.815,cpu116,1.02,.43,98.53,0
2026-01-27_15:13:32.815,cpu117,.97,.43,98.58,0
2026-01-27_15:13:32.815,cpu118,1.02,.42,98.55,0
2026-01-27_15:13:32.815,cpu119,1.02,.42,98.55,0
2026-01-27_15:13:32.815,cpu120,1.01,.42,98.56,0
2026-01-27_15:13:32.815,cpu121,1.00,.45,98.54,0
2026-01-27_15:13:32.815,cpu122,.97,.42,98.59,0
2026-01-27_15:13:32.815,cpu123,.99,.43,98.57,0
2026-01-27_15:13:32.815,cpu124,1.02,.41,98.55,0
2026-01-27_15:13:32.815,cpu125,.99,.44,98.56,0
2026-01-27_15:13:32.815,cpu126,.97,.44,98.58,0
2026-01-27_15:13:32.815,cpu127,1.01,.44,98.53,0
2026-01-27_15:13:40.862,cpu,1.19,.46,98.33,0
2026-01-27_15:13:40.862,cpu0,2.82,1.54,95.62,0
2026-01-27_15:13:40.862,cpu1,1.28,.55,98.15,0
2026-01-27_15:13:40.862,cpu2,1.32,.54,98.12,0
2026-01-27_15:13:40.862,cpu3,1.23,.52,98.23,0
2026-01-27_15:13:40.862,cpu4,1.06,.53,98.39,0
2026-01-27_15:13:40.862,cpu5,1.11,.50,98.38,0
2026-01-27_15:13:40.862,cpu6,1.13,.47,98.39,0
2026-01-27_15:13:40.862,cpu7,1.06,.46,98.46,0
2026-01-27_15:13:40.862,cpu8,1.02,.45,98.51,0
2026-01-27_15:13:40.862,cpu9,.93,.44,98.61,0
2026-01-27_15:13:40.862,cpu10,.98,.45,98.55,0
2026-01-27_15:13:40.862,cpu11,.97,.44,98.58,0
2026-01-27_15:13:40.862,cpu12,.98,.43,98.57,0
2026-01-27_15:13:40.862,cpu13,1.00,.45,98.54,0
2026-01-27_15:13:40.862,cpu14,.99,.45,98.54,0
2026-01-27_15:13:40.862,cpu15,1.03,.44,98.52,0
2026-01-27_15:13:40.862,cpu16,4.42,.56,95.01,0
2026-01-27_15:13:40.862,cpu17,2.28,.53,97.17,0
2026-01-27_15:13:40.862,cpu18,2.07,.50,97.41,0
2026-01-27_15:13:40.862,cpu19,1.72,.49,97.78,0
2026-01-27_15:13:40.862,cpu20,1.59,.46,97.93,0
2026-01-27_15:13:40.862,cpu21,1.47,.46,98.06,0
2026-01-27_15:13:40.862,cpu22,1.36,.46,98.16,0
2026-01-27_15:13:40.862,cpu23,1.63,.46,97.89,0
2026-01-27_15:13:40.862,cpu24,2.24,.46,97.28,0
2026-01-27_15:13:40.862,cpu25,1.74,.45,97.80,0
2026-01-27_15:13:40.862,cpu26,1.85,.45,97.68,0
2026-01-27_15:13:40.862,cpu27,1.41,.44,98.13,0
2026-01-27_15:13:40.862,cpu28,1.05,.44,98.50,0
2026-01-27_15:13:40.862,cpu29,1.30,.43,98.25,0
2026-01-27_15:13:40.862,cpu30,1.17,.44,98.38,0
2026-01-27_15:13:40.862,cpu31,1.14,.43,98.41,0
2026-01-27_15:13:40.862,cpu32,1.98,.61,97.39,0
2026-01-27_15:13:40.862,cpu33,1.36,.52,98.11,0
2026-01-27_15:13:40.862,cpu34,1.06,.50,98.43,0
2026-01-27_15:13:40.862,cpu35,1.07,.49,98.42,0
2026-01-27_15:13:40.862,cpu36,1.02,.47,98.50,0
2026-01-27_15:13:40.862,cpu37,.98,.46,98.55,0
2026-01-27_15:13:40.862,cpu38,1.06,.47,98.46,0
2026-01-27_15:13:40.862,cpu39,.96,.47,98.56,0
2026-01-27_15:13:40.862,cpu40,.95,.47,98.56,0
2026-01-27_15:13:40.862,cpu41,1.18,.50,98.30,0
2026-01-27_15:13:40.862,cpu42,1.09,.48,98.42,0
2026-01-27_15:13:40.862,cpu43,.99,.46,98.53,0
2026-01-27_15:13:40.862,cpu44,.91,.45,98.62,0
2026-01-27_15:13:40.862,cpu45,.99,.45,98.54,0
2026-01-27_15:13:40.862,cpu46,.93,.45,98.60,0
2026-01-27_15:13:40.862,cpu47,.94,.44,98.60,0
2026-01-27_15:13:40.862,cpu48,2.71,.61,96.66,0
2026-01-27_15:13:40.862,cpu49,1.58,.54,97.86,0
2026-01-27_15:13:40.862,cpu50,1.37,.51,98.11,0
2026-01-27_15:13:40.862,cpu51,1.25,.49,98.24,0
2026-01-27_15:13:40.862,cpu52,1.19,.48,98.31,0
2026-01-27_15:13:40.862,cpu53,1.16,.48,98.35,0
2026-01-27_15:13:40.862,cpu54,1.18,.47,98.33,0
2026-01-27_15:13:40.862,cpu55,1.11,.46,98.41,0
2026-01-27_15:13:40.862,cpu56,1.10,.44,98.44,0
2026-01-27_15:13:40.862,cpu57,1.13,.46,98.40,0
2026-01-27_15:13:40.862,cpu58,1.09,.44,98.45,0
2026-01-27_15:13:40.862,cpu59,1.08,.45,98.46,0
2026-01-27_15:13:40.862,cpu60,1.09,.44,98.46,0
2026-01-27_15:13:40.862,cpu61,1.09,.46,98.44,0
2026-01-27_15:13:40.862,cpu62,1.10,.44,98.44,0
2026-01-27_15:13:40.862,cpu63,1.09,.44,98.46,0
2026-01-27_15:13:40.862,cpu64,1.19,.57,98.23,0
2026-01-27_15:13:40.862,cpu65,.97,.54,98.48,0
2026-01-27_15:13:40.862,cpu66,.88,.47,98.64,0
2026-01-27_15:13:40.862,cpu67,.90,.48,98.60,0
2026-01-27_15:13:40.862,cpu68,.81,.50,98.68,0
2026-01-27_15:13:40.862,cpu69,.82,.45,98.72,0
2026-01-27_15:13:40.862,cpu70,.80,.45,98.73,0
2026-01-27_15:13:40.862,cpu71,.79,.44,98.75,0
2026-01-27_15:13:40.862,cpu72,.79,.42,98.78,0
2026-01-27_15:13:40.862,cpu73,.82,.44,98.72,0
2026-01-27_15:13:40.862,cpu74,.77,.43,98.79,0
2026-01-27_15:13:40.862,cpu75,.78,.43,98.77,0
2026-01-27_15:13:40.862,cpu76,.78,.41,98.79,0
2026-01-27_15:13:40.862,cpu77,.78,.41,98.80,0
2026-01-27_15:13:40.862,cpu78,.77,.43,98.78,0
2026-01-27_15:13:40.862,cpu79,.81,.41,98.77,0
2026-01-27_15:13:40.862,cpu80,2.94,.45,96.60,0
2026-01-27_15:13:40.862,cpu81,1.62,.44,97.92,0
2026-01-27_15:13:40.862,cpu82,1.59,.44,97.96,0
2026-01-27_15:13:40.862,cpu83,1.32,.43,98.23,0
2026-01-27_15:13:40.862,cpu84,1.11,.44,98.44,0
2026-01-27_15:13:40.862,cpu85,1.17,.41,98.40,0
2026-01-27_15:13:40.862,cpu86,1.18,.41,98.40,0
2026-01-27_15:13:40.862,cpu87,1.28,.42,98.29,0
2026-01-27_15:13:40.862,cpu88,1.92,.42,97.65,0
2026-01-27_15:13:40.862,cpu89,1.57,.42,98.00,0
2026-01-27_15:13:40.862,cpu90,1.69,.44,97.85,0
2026-01-27_15:13:40.862,cpu91,1.36,.43,98.20,0
2026-01-27_15:13:40.862,cpu92,.92,.42,98.65,0
2026-01-27_15:13:40.862,cpu93,1.12,.45,98.41,0
2026-01-27_15:13:40.862,cpu94,1.03,.46,98.50,0
2026-01-27_15:13:40.862,cpu95,1.10,.42,98.47,0
2026-01-27_15:13:40.862,cpu96,1.11,.46,98.41,0
2026-01-27_15:13:40.862,cpu97,.98,.44,98.57,0
2026-01-27_15:13:40.862,cpu98,.86,.47,98.66,0
2026-01-27_15:13:40.862,cpu99,.87,.44,98.67,0
2026-01-27_15:13:40.862,cpu100,.87,.43,98.68,0
2026-01-27_15:13:40.862,cpu101,.83,.45,98.70,0
2026-01-27_15:13:40.862,cpu102,.85,.43,98.70,0
2026-01-27_15:13:40.862,cpu103,.84,.42,98.72,0
2026-01-27_15:13:40.862,cpu104,.83,.43,98.73,0
2026-01-27_15:13:40.862,cpu105,.85,.42,98.72,0
2026-01-27_15:13:40.862,cpu106,.80,.42,98.77,0
2026-01-27_15:13:40.862,cpu107,.84,.44,98.70,0
2026-01-27_15:13:40.862,cpu108,.84,.42,98.72,0
2026-01-27_15:13:40.862,cpu109,.89,.43,98.67,0
2026-01-27_15:13:40.862,cpu110,.84,.42,98.72,0
2026-01-27_15:13:40.862,cpu111,.83,.43,98.73,0
2026-01-27_15:13:40.862,cpu112,1.34,.44,98.20,0
2026-01-27_15:13:40.862,cpu113,1.11,.44,98.43,0
2026-01-27_15:13:40.862,cpu114,1.03,.44,98.51,0
2026-01-27_15:13:40.862,cpu115,1.02,.44,98.53,0
2026-01-27_15:13:40.862,cpu116,1.02,.43,98.53,0
2026-01-27_15:13:40.862,cpu117,.97,.43,98.58,0
2026-01-27_15:13:40.862,cpu118,1.02,.42,98.55,0
2026-01-27_15:13:40.862,cpu119,1.02,.42,98.55,0
2026-01-27_15:13:40.862,cpu120,1.01,.42,98.56,0
2026-01-27_15:13:40.862,cpu121,1.00,.45,98.54,0
2026-01-27_15:13:40.862,cpu122,.97,.42,98.59,0
2026-01-27_15:13:40.862,cpu123,.99,.43,98.57,0
2026-01-27_15:13:40.862,cpu124,1.02,.41,98.55,0
2026-01-27_15:13:40.862,cpu125,.99,.44,98.56,0
2026-01-27_15:13:40.862,cpu126,.97,.44,98.58,0
2026-01-27_15:13:40.862,cpu127,1.01,.44,98.53,0
2026-01-27_15:13:49.058,cpu,1.19,.46,98.33,0
2026-01-27_15:13:49.058,cpu0,2.82,1.54,95.62,0
2026-01-27_15:13:49.058,cpu1,1.28,.55,98.15,0
2026-01-27_15:13:49.058,cpu2,1.32,.54,98.12,0
2026-01-27_15:13:49.058,cpu3,1.23,.52,98.23,0
2026-01-27_15:13:49.058,cpu4,1.06,.53,98.39,0
2026-01-27_15:13:49.058,cpu5,1.11,.50,98.38,0
2026-01-27_15:13:49.058,cpu6,1.13,.47,98.39,0
2026-01-27_15:13:49.058,cpu7,1.06,.46,98.46,0
2026-01-27_15:13:49.058,cpu8,1.02,.45,98.51,0
2026-01-27_15:13:49.058,cpu9,.93,.44,98.61,0
2026-01-27_15:13:49.058,cpu10,.98,.45,98.55,0
2026-01-27_15:13:49.058,cpu11,.97,.44,98.58,0
2026-01-27_15:13:49.058,cpu12,.98,.43,98.57,0
2026-01-27_15:13:49.058,cpu13,1.00,.45,98.54,0
2026-01-27_15:13:49.058,cpu14,.99,.45,98.54,0
2026-01-27_15:13:49.058,cpu15,1.03,.44,98.52,0
2026-01-27_15:13:49.058,cpu16,4.42,.56,95.01,0
2026-01-27_15:13:49.058,cpu17,2.28,.53,97.17,0
2026-01-27_15:13:49.058,cpu18,2.07,.50,97.41,0
2026-01-27_15:13:49.058,cpu19,1.72,.49,97.78,0
2026-01-27_15:13:49.058,cpu20,1.59,.46,97.93,0
2026-01-27_15:13:49.058,cpu21,1.47,.46,98.06,0
2026-01-27_15:13:49.058,cpu22,1.36,.46,98.16,0
2026-01-27_15:13:49.058,cpu23,1.63,.46,97.89,0
2026-01-27_15:13:49.058,cpu24,2.24,.46,97.28,0
2026-01-27_15:13:49.058,cpu25,1.74,.45,97.80,0
2026-01-27_15:13:49.058,cpu26,1.85,.45,97.68,0
2026-01-27_15:13:49.058,cpu27,1.41,.44,98.13,0
2026-01-27_15:13:49.058,cpu28,1.05,.44,98.50,0
2026-01-27_15:13:49.058,cpu29,1.30,.43,98.25,0
2026-01-27_15:13:49.058,cpu30,1.17,.44,98.38,0
2026-01-27_15:13:49.058,cpu31,1.14,.43,98.41,0
2026-01-27_15:13:49.058,cpu32,1.98,.61,97.39,0
2026-01-27_15:13:49.058,cpu33,1.36,.52,98.11,0
2026-01-27_15:13:49.058,cpu34,1.06,.50,98.43,0
2026-01-27_15:13:49.058,cpu35,1.07,.49,98.42,0
2026-01-27_15:13:49.058,cpu36,1.02,.47,98.50,0
2026-01-27_15:13:49.058,cpu37,.98,.46,98.55,0
2026-01-27_15:13:49.058,cpu38,1.06,.47,98.46,0
2026-01-27_15:13:49.058,cpu39,.96,.47,98.56,0
2026-01-27_15:13:49.058,cpu40,.95,.47,98.56,0
2026-01-27_15:13:49.058,cpu41,1.18,.50,98.30,0
2026-01-27_15:13:49.058,cpu42,1.09,.48,98.42,0
2026-01-27_15:13:49.058,cpu43,.99,.46,98.53,0
2026-01-27_15:13:49.058,cpu44,.91,.45,98.62,0
2026-01-27_15:13:49.058,cpu45,.99,.45,98.54,0
2026-01-27_15:13:49.058,cpu46,.93,.45,98.60,0
2026-01-27_15:13:49.058,cpu47,.94,.44,98.60,0
2026-01-27_15:13:49.058,cpu48,2.71,.61,96.66,0
2026-01-27_15:13:49.058,cpu49,1.58,.54,97.86,0
2026-01-27_15:13:49.058,cpu50,1.37,.51,98.11,0
2026-01-27_15:13:49.058,cpu51,1.25,.49,98.24,0
2026-01-27_15:13:49.058,cpu52,1.19,.48,98.31,0
2026-01-27_15:13:49.058,cpu53,1.16,.48,98.35,0
2026-01-27_15:13:49.058,cpu54,1.18,.47,98.33,0
2026-01-27_15:13:49.058,cpu55,1.11,.46,98.41,0
2026-01-27_15:13:49.058,cpu56,1.10,.44,98.44,0
2026-01-27_15:13:49.058,cpu57,1.13,.46,98.40,0
2026-01-27_15:13:49.058,cpu58,1.09,.44,98.45,0
