timestamp,gpu_index,gpu_util_pct,mem_util_pct,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz
2026-01-27_15:03:08.058,1, 0, 0, 88, 95830, 87.65, 46, 1500, 2619
2026-01-27_15:03:09.125,0, 14, 0, 6296, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:03:09.125,1, 0, 0, 88, 95830, 87.61, 46, 1500, 2619
2026-01-27_15:03:10.199,0, 0, 0, 6312, 95830, 90.30, 54, 1500, 2619
2026-01-27_15:03:10.199,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
2026-01-27_15:03:11.265,0, 1, 0, 6326, 95830, 90.22, 54, 1500, 2619
2026-01-27_15:03:11.265,1, 0, 0, 88, 95830, 87.62, 46, 1500, 2619
2026-01-27_15:03:12.346,0, 52, 0, 6346, 95830, 90.20, 54, 1500, 2619
2026-01-27_15:03:12.346,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_15:03:13.418,0, 51, 0, 6360, 95830, 92.44, 55, 1500, 2619
2026-01-27_15:03:13.418,1, 0, 0, 88, 95830, 87.71, 46, 1500, 2619
2026-01-27_15:03:14.484,0, 90, 2, 6360, 95830, 133.09, 55, 1500, 2619
2026-01-27_15:03:14.484,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:03:15.552,0, 87, 2, 6360, 95830, 133.54, 55, 1500, 2619
2026-01-27_15:03:15.552,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:03:16.619,0, 87, 2, 6360, 95830, 132.85, 55, 1500, 2619
2026-01-27_15:03:16.619,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:03:17.687,0, 90, 2, 6360, 95830, 133.81, 56, 1500, 2619
2026-01-27_15:03:17.687,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:03:18.755,0, 92, 2, 6360, 95830, 133.01, 56, 1500, 2619
2026-01-27_15:03:18.755,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_15:03:19.822,0, 0, 0, 6160, 95830, 98.43, 54, 1500, 2619
2026-01-27_15:03:19.822,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_15:03:20.893,0, 0, 0, 6316, 95830, 90.32, 54, 1500, 2619
2026-01-27_15:03:20.893,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_15:03:21.966,0, 64, 0, 6276, 95830, 90.39, 54, 1500, 2619
2026-01-27_15:03:21.966,1, 0, 0, 88, 95830, 87.66, 46, 1500, 2619
2026-01-27_15:03:23.039,0, 63, 0, 6292, 95830, 90.47, 54, 1500, 2619
2026-01-27_15:03:23.039,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_15:03:24.115,0, 22, 0, 6302, 95830, 90.35, 54, 1500, 2619
2026-01-27_15:03:24.115,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_15:03:25.190,0, 17, 0, 6318, 95830, 90.29, 54, 1500, 2619
2026-01-27_15:03:25.190,1, 0, 0, 88, 95830, 87.46, 46, 1500, 2619
2026-01-27_15:03:26.261,0, 15, 0, 6332, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:03:26.261,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_15:03:27.341,0, 52, 0, 6352, 95830, 90.25, 54, 1500, 2619
2026-01-27_15:03:27.341,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_15:03:28.416,0, 88, 2, 6360, 95830, 106.25, 55, 1500, 2619
2026-01-27_15:03:28.416,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_15:03:29.489,0, 91, 2, 6360, 95830, 134.26, 55, 1500, 2619
2026-01-27_15:03:29.489,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:03:30.557,0, 84, 1, 6360, 95830, 132.73, 55, 1500, 2619
2026-01-27_15:03:30.557,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:03:31.626,0, 91, 2, 6360, 95830, 133.16, 56, 1500, 2619
2026-01-27_15:03:31.626,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:03:32.695,0, 86, 2, 6360, 95830, 133.31, 56, 1500, 2619
2026-01-27_15:03:32.695,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_15:03:33.764,0, 82, 1, 6056, 95830, 132.06, 55, 1500, 2619
2026-01-27_15:03:33.764,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_15:03:34.839,0, 0, 0, 6208, 95830, 90.59, 54, 1500, 2619
2026-01-27_15:03:34.839,1, 0, 0, 88, 95830, 87.46, 46, 1500, 2619
2026-01-27_15:03:35.907,0, 0, 0, 6290, 95830, 90.37, 54, 1500, 2619
2026-01-27_15:03:35.907,1, 0, 0, 88, 95830, 87.56, 46, 1500, 2619
2026-01-27_15:03:36.977,0, 64, 0, 6276, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:03:36.977,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_15:03:38.063,0, 64, 0, 6296, 95830, 90.41, 54, 1500, 2619
2026-01-27_15:03:38.063,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_15:03:39.143,0, 0, 0, 6306, 95830, 90.40, 54, 1500, 2619
2026-01-27_15:03:39.143,1, 0, 0, 88, 95830, 87.51, 46, 1500, 2619
2026-01-27_15:03:40.219,0, 0, 0, 6322, 95830, 90.40, 54, 1500, 2619
2026-01-27_15:03:40.219,1, 0, 0, 88, 95830, 87.54, 46, 1500, 2619
2026-01-27_15:03:41.292,0, 0, 0, 6336, 95830, 90.37, 54, 1500, 2619
2026-01-27_15:03:41.292,1, 0, 0, 88, 95830, 87.62, 46, 1500, 2619
2026-01-27_15:03:42.376,0, 52, 0, 6356, 95830, 90.35, 54, 1500, 2619
2026-01-27_15:03:42.376,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_15:03:43.448,0, 87, 2, 6360, 95830, 119.32, 55, 1500, 2619
2026-01-27_15:03:43.448,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:03:44.517,0, 86, 2, 6360, 95830, 132.60, 55, 1500, 2619
2026-01-27_15:03:44.517,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:03:45.586,0, 87, 2, 6360, 95830, 132.72, 55, 1500, 2619
2026-01-27_15:03:45.586,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_15:03:46.652,0, 86, 2, 6360, 95830, 133.32, 56, 1500, 2619
2026-01-27_15:03:46.652,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:03:47.721,0, 88, 2, 6360, 95830, 133.07, 56, 1500, 2619
2026-01-27_15:03:47.721,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:03:48.788,0, 0, 0, 6092, 95830, 121.18, 55, 1500, 2619
2026-01-27_15:03:48.788,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:03:49.858,0, 0, 0, 6248, 95830, 90.51, 54, 1500, 2619
2026-01-27_15:03:49.858,1, 0, 0, 88, 95830, 87.60, 46, 1500, 2619
2026-01-27_15:03:50.933,0, 34, 0, 6270, 95830, 90.43, 54, 1500, 2619
2026-01-27_15:03:50.933,1, 0, 0, 88, 95830, 87.69, 46, 1500, 2619
2026-01-27_15:03:52.004,0, 29, 0, 6280, 95830, 90.49, 54, 1500, 2619
2026-01-27_15:03:52.004,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_15:03:53.086,0, 18, 0, 6292, 95830, 90.38, 54, 1500, 2619
2026-01-27_15:03:53.086,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_15:03:54.167,0, 36, 0, 6316, 95830, 90.42, 54, 1500, 2619
2026-01-27_15:03:54.167,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_15:03:55.242,0, 24, 0, 6326, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:03:55.242,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_15:03:56.326,0, 71, 0, 6342, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:03:56.326,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_15:03:57.406,0, 70, 0, 6356, 95830, 90.37, 54, 1500, 2619
2026-01-27_15:03:57.406,1, 0, 0, 88, 95830, 87.56, 46, 1500, 2619
2026-01-27_15:03:58.491,0, 90, 2, 6360, 95830, 130.34, 55, 1500, 2619
2026-01-27_15:03:58.491,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_15:03:59.558,0, 89, 2, 6360, 95830, 133.20, 55, 1500, 2619
2026-01-27_15:03:59.558,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:04:00.626,0, 90, 2, 6360, 95830, 133.44, 56, 1500, 2619
2026-01-27_15:04:00.626,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_15:04:01.695,0, 90, 2, 6360, 95830, 133.22, 56, 1500, 2619
2026-01-27_15:04:01.695,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:04:02.762,0, 89, 2, 6360, 95830, 132.92, 56, 1500, 2619
2026-01-27_15:04:02.762,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:04:03.830,0, 0, 0, 6140, 95830, 104.68, 55, 1500, 2619
2026-01-27_15:04:03.830,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_15:04:04.903,0, 0, 0, 6296, 95830, 90.51, 54, 1500, 2619
2026-01-27_15:04:04.903,1, 0, 0, 88, 95830, 87.57, 46, 1500, 2619
2026-01-27_15:04:05.978,0, 0, 0, 6274, 95830, 90.52, 54, 1500, 2619
2026-01-27_15:04:05.978,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_15:04:07.056,0, 0, 0, 6284, 95830, 90.57, 54, 1500, 2619
2026-01-27_15:04:07.056,1, 0, 0, 88, 95830, 87.65, 46, 1500, 2619
2026-01-27_15:04:08.143,0, 53, 0, 6300, 95830, 90.41, 54, 1500, 2619
2026-01-27_15:04:08.143,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_15:04:09.218,0, 53, 0, 6320, 95830, 90.41, 54, 1500, 2619
2026-01-27_15:04:09.218,1, 0, 0, 88, 95830, 87.59, 46, 1500, 2619
2026-01-27_15:04:10.289,0, 52, 0, 6332, 95830, 90.33, 54, 1500, 2619
2026-01-27_15:04:10.289,1, 0, 0, 88, 95830, 87.42, 46, 1500, 2619
2026-01-27_15:04:11.365,0, 69, 0, 6346, 95830, 90.30, 54, 1500, 2619
2026-01-27_15:04:11.365,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
2026-01-27_15:04:12.450,0, 87, 2, 6360, 95830, 101.57, 55, 1500, 2619
2026-01-27_15:04:12.450,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_15:04:13.517,0, 86, 2, 6360, 95830, 133.56, 55, 1500, 2619
2026-01-27_15:04:13.517,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:04:14.585,0, 86, 2, 6360, 95830, 132.34, 55, 1500, 2619
2026-01-27_15:04:14.585,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:04:15.651,0, 87, 2, 6360, 95830, 133.44, 56, 1500, 2619
2026-01-27_15:04:15.651,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:04:16.721,0, 87, 2, 6360, 95830, 132.36, 56, 1500, 2619
2026-01-27_15:04:16.721,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:04:17.788,0, 86, 2, 6360, 95830, 133.23, 56, 1500, 2619
2026-01-27_15:04:17.788,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:04:18.857,0, 0, 0, 6184, 95830, 93.35, 55, 1500, 2619
2026-01-27_15:04:18.857,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_15:04:19.929,0, 0, 0, 6340, 95830, 90.49, 54, 1500, 2619
2026-01-27_15:04:19.929,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:04:21.001,0, 1, 0, 6280, 95830, 90.53, 54, 1500, 2619
2026-01-27_15:04:21.001,1, 0, 0, 88, 95830, 87.54, 46, 1500, 2619
2026-01-27_15:04:22.077,0, 4, 0, 6290, 95830, 90.48, 54, 1500, 2619
2026-01-27_15:04:22.077,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_15:04:23.145,0, 64, 0, 6302, 95830, 90.43, 54, 1500, 2619
2026-01-27_15:04:23.145,1, 0, 0, 88, 95830, 87.54, 46, 1500, 2619
2026-01-27_15:04:24.242,0, 64, 0, 6322, 95830, 90.35, 54, 1500, 2619
2026-01-27_15:04:24.242,1, 0, 0, 88, 95830, 87.59, 46, 1500, 2619
2026-01-27_15:04:25.313,0, 0, 0, 6340, 95830, 90.39, 54, 1500, 2619
2026-01-27_15:04:25.313,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_15:04:26.385,0, 0, 0, 6352, 95830, 90.34, 54, 1500, 2619
2026-01-27_15:04:26.385,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_15:04:27.457,0, 90, 2, 6360, 95830, 113.26, 55, 1500, 2619
2026-01-27_15:04:27.457,1, 0, 0, 88, 95830, 87.51, 46, 1500, 2619
2026-01-27_15:04:28.527,0, 89, 2, 6360, 95830, 133.37, 55, 1500, 2619
2026-01-27_15:04:28.527,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:04:29.595,0, 89, 2, 6360, 95830, 132.92, 56, 1500, 2619
2026-01-27_15:04:29.595,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:04:30.662,0, 88, 2, 6360, 95830, 132.86, 56, 1500, 2619
2026-01-27_15:04:30.662,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:04:31.732,0, 86, 2, 6360, 95830, 132.83, 56, 1500, 2619
2026-01-27_15:04:31.732,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:04:32.802,0, 1, 0, 6076, 95830, 125.92, 55, 1500, 2619
2026-01-27_15:04:32.802,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:04:33.875,0, 0, 0, 6228, 95830, 90.67, 55, 1500, 2619
2026-01-27_15:04:33.875,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_15:04:34.947,0, 1, 0, 6272, 95830, 90.53, 54, 1500, 2619
2026-01-27_15:04:34.947,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_15:04:36.024,0, 17, 0, 6284, 95830, 90.54, 54, 1500, 2619
2026-01-27_15:04:36.024,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_15:04:37.096,0, 21, 0, 6294, 95830, 90.42, 54, 1500, 2619
2026-01-27_15:04:37.096,1, 0, 0, 88, 95830, 87.44, 46, 1500, 2619
2026-01-27_15:04:38.164,0, 64, 0, 6306, 95830, 90.44, 54, 1500, 2619
2026-01-27_15:04:38.164,1, 0, 0, 88, 95830, 87.50, 46, 1500, 2619
2026-01-27_15:04:39.249,0, 71, 0, 6326, 95830, 90.40, 54, 1500, 2619
2026-01-27_15:04:39.249,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_15:04:40.324,0, 0, 0, 6346, 95830, 90.43, 54, 1500, 2619
2026-01-27_15:04:40.324,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_15:04:41.394,0, 0, 0, 6356, 95830, 90.31, 54, 1500, 2619
2026-01-27_15:04:41.394,1, 0, 0, 88, 95830, 87.61, 46, 1500, 2619
2026-01-27_15:04:42.470,0, 84, 1, 6360, 95830, 124.22, 55, 1500, 2619
2026-01-27_15:04:42.470,1, 0, 0, 88, 95830, 87.35, 46, 1500, 2619
2026-01-27_15:04:43.539,0, 88, 2, 6360, 95830, 133.32, 55, 1500, 2619
2026-01-27_15:04:43.539,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:04:44.606,0, 90, 2, 6360, 95830, 133.68, 56, 1500, 2619
2026-01-27_15:04:44.606,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:04:45.673,0, 87, 2, 6360, 95830, 132.66, 56, 1500, 2619
2026-01-27_15:04:45.673,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:04:46.743,0, 88, 2, 6360, 95830, 132.69, 56, 1500, 2619
2026-01-27_15:04:46.743,1, 0, 0, 88, 95830, 87.33, 46, 1500, 2619
2026-01-27_15:04:47.812,0, 0, 0, 6112, 95830, 111.88, 55, 1500, 2619
2026-01-27_15:04:47.812,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_15:04:48.885,0, 0, 0, 6268, 95830, 90.53, 55, 1500, 2619
2026-01-27_15:04:48.885,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_15:04:49.960,0, 63, 0, 6268, 95830, 90.54, 54, 1500, 2619
2026-01-27_15:04:49.960,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_15:04:51.044,0, 63, 0, 6284, 95830, 90.46, 54, 1500, 2619
2026-01-27_15:04:51.044,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_15:04:52.122,0, 0, 0, 6300, 95830, 90.50, 54, 1500, 2619
2026-01-27_15:04:52.122,1, 0, 0, 88, 95830, 87.41, 46, 1500, 2619
2026-01-27_15:04:53.197,0, 0, 0, 6312, 95830, 90.46, 54, 1500, 2619
2026-01-27_15:04:53.197,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_15:04:54.264,0, 0, 0, 6326, 95830, 90.40, 54, 1500, 2619
2026-01-27_15:04:54.264,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_15:04:55.346,0, 52, 0, 6346, 95830, 90.39, 54, 1500, 2619
2026-01-27_15:04:55.346,1, 0, 0, 88, 95830, 87.51, 46, 1500, 2619
2026-01-27_15:04:56.418,0, 54, 0, 6360, 95830, 92.93, 55, 1500, 2619
2026-01-27_15:04:56.418,1, 0, 0, 88, 95830, 87.64, 46, 1500, 2619
2026-01-27_15:04:57.484,0, 87, 2, 6360, 95830, 132.66, 55, 1500, 2619
2026-01-27_15:04:57.484,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_15:04:58.553,0, 87, 2, 6360, 95830, 132.60, 55, 1500, 2619
2026-01-27_15:04:58.553,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:04:59.624,0, 85, 2, 6360, 95830, 133.85, 56, 1500, 2619
2026-01-27_15:04:59.624,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:05:00.695,0, 88, 2, 6360, 95830, 133.25, 56, 1500, 2619
2026-01-27_15:05:00.695,1, 0, 0, 88, 95830, 87.35, 46, 1500, 2619
2026-01-27_15:05:01.765,0, 87, 2, 6360, 95830, 133.17, 56, 1500, 2619
2026-01-27_15:05:01.765,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:05:02.834,0, 0, 0, 6152, 95830, 100.07, 55, 1500, 2619
2026-01-27_15:05:02.834,1, 0, 0, 88, 95830, 87.47, 46, 1500, 2619
2026-01-27_15:05:03.906,0, 0, 0, 6308, 95830, 90.58, 55, 1500, 2619
2026-01-27_15:05:03.906,1, 0, 0, 88, 95830, 87.61, 46, 1500, 2619
2026-01-27_15:05:04.979,0, 71, 0, 6272, 95830, 90.61, 54, 1500, 2619
2026-01-27_15:05:04.979,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_15:05:06.066,0, 58, 0, 6288, 95830, 90.45, 54, 1500, 2619
2026-01-27_15:05:06.066,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_15:05:07.143,0, 0, 0, 6306, 95830, 90.52, 54, 1500, 2619
2026-01-27_15:05:07.143,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_15:05:08.212,0, 0, 0, 6318, 95830, 90.43, 54, 1500, 2619
2026-01-27_15:05:08.212,1, 0, 0, 88, 95830, 87.55, 46, 1500, 2619
2026-01-27_15:05:09.286,0, 0, 0, 6332, 95830, 90.38, 54, 1500, 2619
2026-01-27_15:05:09.286,1, 0, 0, 88, 95830, 87.51, 46, 1500, 2619
2026-01-27_15:05:10.366,0, 64, 0, 6346, 95830, 90.40, 54, 1500, 2619
2026-01-27_15:05:10.366,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_15:05:11.448,0, 87, 2, 6360, 95830, 104.32, 55, 1500, 2619
2026-01-27_15:05:11.448,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_15:05:12.516,0, 89, 2, 6360, 95830, 132.79, 55, 1500, 2619
2026-01-27_15:05:12.516,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:05:13.586,0, 90, 2, 6360, 95830, 132.77, 56, 1500, 2619
2026-01-27_15:05:13.586,1, 0, 0, 88, 95830, 87.33, 46, 1500, 2619
2026-01-27_15:05:14.654,0, 86, 2, 6360, 95830, 132.84, 56, 1500, 2619
2026-01-27_15:05:14.654,1, 0, 0, 88, 95830, 87.39, 46, 1500, 2619
2026-01-27_15:05:15.725,0, 87, 2, 6360, 95830, 132.82, 56, 1500, 2619
2026-01-27_15:05:15.725,1, 0, 0, 88, 95830, 87.36, 46, 1500, 2619
2026-01-27_15:05:16.795,0, 86, 2, 6160, 95830, 133.42, 56, 1500, 2619
2026-01-27_15:05:16.795,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:05:17.868,0, 1, 0, 2500, 95830, 92.35, 55, 1500, 2619
2026-01-27_15:05:17.868,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
2026-01-27_15:05:18.937,0, 0, 0, 1506, 95830, 92.54, 55, 1500, 2619
2026-01-27_15:05:18.937,1, 0, 0, 88, 95830, 87.60, 46, 1500, 2619
2026-01-27_15:05:20.049,0, 0, 0, 680, 95830, 92.90, 55, 1500, 2619
2026-01-27_15:05:20.049,1, 0, 0, 88, 95830, 87.46, 46, 1500, 2619
2026-01-27_15:05:21.109,0, 0, 0, 694, 95830, 92.83, 55, 1500, 2619
2026-01-27_15:05:21.109,1, 0, 0, 88, 95830, 87.48, 46, 1500, 2619
2026-01-27_15:05:22.203,0, 1, 0, 1216, 95830, 92.63, 54, 1500, 2619
2026-01-27_15:05:22.203,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
2026-01-27_15:05:23.319,0, 0, 0, 1480, 95830, 92.57, 54, 1500, 2619
2026-01-27_15:05:23.319,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_15:05:24.400,0, 0, 0, 1736, 95830, 92.68, 54, 1500, 2619
2026-01-27_15:05:24.400,1, 0, 0, 88, 95830, 87.60, 46, 1500, 2619
2026-01-27_15:05:25.466,0, 1, 0, 1880, 95830, 90.27, 54, 1500, 2619
2026-01-27_15:05:25.466,1, 0, 0, 88, 95830, 87.43, 46, 1500, 2619
2026-01-27_15:05:26.532,0, 0, 0, 5696, 95830, 90.32, 54, 1500, 2619
2026-01-27_15:05:26.532,1, 0, 0, 88, 95830, 87.58, 46, 1500, 2619
2026-01-27_15:05:27.608,0, 0, 0, 6180, 95830, 90.28, 54, 1500, 2619
2026-01-27_15:05:27.608,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_15:05:28.678,0, 0, 0, 6444, 95830, 90.29, 54, 1500, 2619
2026-01-27_15:05:28.678,1, 0, 0, 88, 95830, 87.54, 46, 1500, 2619
2026-01-27_15:05:29.752,0, 0, 0, 6604, 95830, 90.22, 54, 1500, 2619
2026-01-27_15:05:29.752,1, 0, 0, 88, 95830, 87.44, 46, 1500, 2619
2026-01-27_15:05:30.824,0, 30, 0, 6696, 95830, 90.25, 54, 1500, 2619
2026-01-27_15:05:30.824,1, 0, 0, 88, 95830, 87.53, 46, 1500, 2619
2026-01-27_15:05:31.893,0, 24, 0, 6706, 95830, 90.27, 54, 1500, 2619
2026-01-27_15:05:31.893,1, 0, 0, 88, 95830, 87.67, 46, 1500, 2619
2026-01-27_15:05:32.960,0, 64, 0, 6716, 95830, 90.11, 54, 1500, 2619
2026-01-27_15:05:32.960,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
2026-01-27_15:05:34.042,0, 70, 0, 6734, 95830, 90.21, 54, 1500, 2619
2026-01-27_15:05:34.042,1, 0, 0, 88, 95830, 87.52, 46, 1500, 2619
2026-01-27_15:05:35.116,0, 70, 0, 6754, 95830, 90.19, 54, 1500, 2619
2026-01-27_15:05:35.116,1, 0, 0, 88, 95830, 87.57, 46, 1500, 2619
2026-01-27_15:05:36.186,0, 0, 0, 6770, 95830, 90.19, 54, 1500, 2619
2026-01-27_15:05:36.186,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_15:05:37.263,0, 0, 0, 6782, 95830, 90.18, 54, 1500, 2619
2026-01-27_15:05:37.263,1, 0, 0, 88, 95830, 87.51, 46, 1500, 2619
2026-01-27_15:05:38.335,0, 87, 2, 6790, 95830, 112.71, 55, 1500, 2619
2026-01-27_15:05:38.335,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
2026-01-27_15:05:39.406,0, 89, 2, 6790, 95830, 135.73, 55, 1500, 2619
2026-01-27_15:05:39.406,1, 0, 0, 88, 95830, 87.35, 46, 1500, 2619
2026-01-27_15:05:40.474,0, 90, 2, 6790, 95830, 134.79, 55, 1500, 2619
2026-01-27_15:05:40.474,1, 0, 0, 88, 95830, 87.40, 46, 1500, 2619
2026-01-27_15:05:41.544,0, 87, 2, 6790, 95830, 135.52, 55, 1500, 2619
2026-01-27_15:05:41.544,1, 0, 0, 88, 95830, 87.33, 46, 1500, 2619
2026-01-27_15:05:42.615,0, 86, 2, 6790, 95830, 134.98, 55, 1500, 2619
2026-01-27_15:05:42.615,1, 0, 0, 88, 95830, 87.38, 46, 1500, 2619
2026-01-27_15:05:43.685,0, 85, 2, 6466, 95830, 127.44, 55, 1500, 2619
2026-01-27_15:05:43.685,1, 0, 0, 88, 95830, 87.37, 46, 1500, 2619
2026-01-27_15:05:44.760,0, 0, 0, 6622, 95830, 90.34, 54, 1500, 2619
2026-01-27_15:05:44.760,1, 0, 0, 88, 95830, 87.46, 46, 1500, 2619
2026-01-27_15:05:45.831,0, 0, 0, 6782, 95830, 90.25, 54, 1500, 2619
2026-01-27_15:05:45.831,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
2026-01-27_15:05:46.900,0, 39, 0, 6698, 95830, 90.29, 54, 1500, 2619
2026-01-27_15:05:46.900,1, 0, 0, 88, 95830, 87.45, 46, 1500, 2619
2026-01-27_15:05:47.969,0, 68, 0, 6708, 95830, 90.29, 54, 1500, 2619
2026-01-27_15:05:47.969,1, 0, 0, 88, 95830, 87.49, 46, 1500, 2619
